t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,hunt_state,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
480.3,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2961,no_target,IDLE,IDLE,,left,0,0,1,0,0,1,1,0,640.0,1174.0,971.0,923.0,32.0,1114.0
480.321,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2961,no_target,IDLE,IDLE,,left,0,0,1,0,0,1,1,0,641.0,1178.0,973.0,926.0,22.0,1114.0
480.341,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2962,no_target,IDLE,IDLE,,left,0,0,1,0,0,1,1,0,643.0,1184.0,976.0,929.0,22.0,1116.0
480.361,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2962,no_target,IDLE,IDLE,,left,0,0,1,0,0,1,1,0,641.0,1176.0,974.0,927.0,33.0,1100.0
480.381,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2962,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,640.0,1174.0,971.0,923.0,22.0,1098.0
480.401,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2962,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,640.0,1174.0,972.0,924.0,22.0,1115.0
480.421,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2962,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,641.0,1177.0,974.0,926.0,22.0,1116.0
480.442,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2962,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,642.0,1179.0,974.0,927.0,22.0,1115.0
480.462,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2962,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,639.0,1174.0,971.0,922.0,21.0,1115.0
480.482,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,642.0,1182.0,977.0,929.0,22.0,1116.0
480.502,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,643.0,1182.0,977.0,929.0,22.0,1132.0
480.522,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,643.0,1182.0,977.0,929.0,22.0,1132.0
480.542,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,643.0,1181.0,976.0,928.0,22.0,1112.0
480.562,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,640.0,1176.0,971.0,924.0,22.0,1117.0
480.583,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,636.0,1178.0,967.0,915.0,23.0,1100.0
480.603,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2963,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,640.0,1189.0,975.0,914.0,22.0,1116.0
480.623,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,634.0,1175.0,963.0,892.0,23.0,1150.0
480.643,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,636.0,1188.0,992.0,895.0,32.0,1100.0
480.663,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,628.0,1179.0,986.0,869.0,23.0,1116.0
480.683,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,1,0,0,1,1,0,621.0,1163.0,1007.0,856.0,40.0,1155.0
480.703,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,0,0,0,1,1,0,618.0,1155.0,1014.0,872.0,23.0,1113.0
480.723,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,0,1,0,1,1,0,613.0,1137.0,1003.0,875.0,22.0,1131.0
480.744,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2964,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,0,620.0,1152.0,1017.0,866.0,23.0,1132.0
480.764,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,0,626.0,1138.0,1021.0,863.0,22.0,1131.0
480.784,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,0,626.0,1131.0,1032.0,869.0,21.0,1083.0
480.804,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,0,632.0,1142.0,1039.0,878.0,23.0,1084.0
480.824,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,0,632.0,1152.0,1032.0,857.0,23.0,1130.0
480.844,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,0,624.0,1147.0,1036.0,859.0,22.0,1083.0
480.864,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,1,622.0,1142.0,1048.0,856.0,110.0,1100.0
480.884,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,1,626.0,1138.0,1051.0,852.0,22.0,1053.0
480.905,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2965,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,1,626.0,1118.0,1052.0,832.0,376.0,1052.0
480.925,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,1,0,0,1,1,630.0,1141.0,1055.0,820.0,126.0,1052.0
480.945,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,0,0,0,0,1,626.0,1121.0,1047.0,831.0,22.0,1100.0
480.965,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,0,0,0,0,1,631.0,1127.0,1052.0,835.0,22.0,1117.0
480.985,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,0,0,0,0,1,625.0,1125.0,1055.0,821.0,22.0,1083.0
481.005,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,0,0,0,0,1,631.0,1138.0,1060.0,817.0,176.0,1084.0
481.025,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,0,0,0,0,1,631.0,1129.0,1048.0,809.0,325.0,1086.0
481.045,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2966,no_target,IDLE,IDLE,,,0,0,0,0,0,0,0,1,631.0,1129.0,1048.0,809.0,325.0,1086.0
481.066,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,638.0,1125.0,1054.0,816.0,30.0,1116.0
481.086,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,641.0,1119.0,1056.0,818.0,21.0,1210.0
481.106,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,638.0,1118.0,1051.0,820.0,22.0,1131.0
481.126,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,639.0,1132.0,1055.0,821.0,22.0,1085.0
481.146,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,641.0,1135.0,1053.0,816.0,22.0,1067.0
481.166,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,643.0,1136.0,1056.0,804.0,22.0,1062.0
481.186,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2967,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,640.0,1113.0,1053.0,802.0,176.0,1101.0
481.207,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,633.0,1094.0,1056.0,801.0,22.0,1085.0
481.227,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,636.0,1079.0,1060.0,808.0,22.0,1067.0
481.247,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,636.0,1064.0,1056.0,789.0,226.0,1068.0
481.267,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,636.0,1079.0,1049.0,786.0,294.0,1070.0
481.287,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,629.0,1090.0,1045.0,781.0,22.0,1100.0
481.307,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,1,0,1,0,0,1,625.0,1081.0,1043.0,779.0,679.0,1070.0
481.327,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2968,no_target,IDLE,IDLE,,,0,0,1,0,1,0,0,1,623.0,1073.0,1055.0,786.0,22.0,1067.0
481.348,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,1,0,0,1,620.0,1077.0,1052.0,778.0,22.0,1068.0
481.368,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,1,0,0,1,621.0,1071.0,1060.0,772.0,22.0,1068.0
481.388,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,620.0,1072.0,1052.0,775.0,22.0,1065.0
481.408,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,615.0,1063.0,1049.0,783.0,22.0,1053.0
481.428,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,613.0,1060.0,1040.0,775.0,22.0,1053.0
481.448,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,610.0,1046.0,1032.0,772.0,22.0,1065.0
481.469,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2969,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,611.0,1045.0,1030.0,776.0,175.0,1051.0
481.489,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,613.0,1054.0,1036.0,779.0,22.0,1052.0
481.509,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,612.0,1056.0,1035.0,776.0,22.0,1053.0
481.529,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,612.0,1052.0,1032.0,776.0,22.0,1068.0
481.549,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,609.0,1046.0,1027.0,770.0,22.0,1052.0
481.569,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,609.0,1046.0,1027.0,770.0,22.0,1052.0
481.59,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,612.0,1052.0,1032.0,776.0,22.0,1068.0
481.61,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2970,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,609.0,1049.0,1028.0,772.0,21.0,1058.0
481.63,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,609.0,1046.0,1027.0,771.0,22.0,1050.0
481.65,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,615.0,1059.0,1038.0,780.0,22.0,1068.0
481.67,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,775.0,755.0,1072.0
481.69,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,608.0,1044.0,1024.0,769.0,23.0,1080.0
481.71,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,609.0,1047.0,1028.0,772.0,36.0,1068.0
481.731,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1052.0,1032.0,775.0,22.0,1037.0
481.751,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2971,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,611.0,1050.0,1031.0,774.0,22.0,1067.0
481.771,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1052.0,1032.0,775.0,337.0,1081.0
481.791,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1052.0,1032.0,776.0,50.0,1053.0
481.811,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,611.0,1051.0,1030.0,773.0,343.0,1054.0
481.831,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,610.0,1050.0,1029.0,774.0,22.0,1065.0
481.851,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,775.0,22.0,1050.0
481.871,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1055.0,1034.0,778.0,22.0,1053.0
481.892,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2972,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,609.0,1048.0,1027.0,771.0,327.0,1069.0
481.912,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,617.0,1061.0,1040.0,782.0,22.0,1066.0
481.932,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1053.0,1033.0,777.0,22.0,1068.0
481.952,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,614.0,1055.0,1035.0,777.0,310.0,1038.0
481.972,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,611.0,1050.0,1030.0,774.0,22.0,1065.0
481.992,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,776.0,126.0,1067.0
482.012,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,776.0,126.0,1067.0
482.033,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2973,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1052.0,1032.0,775.0,22.0,1053.0
482.053,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,776.0,310.0,1069.0
482.073,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,614.0,1056.0,1036.0,778.0,230.0,1067.0
482.093,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,615.0,1059.0,1037.0,779.0,245.0,1068.0
482.113,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1054.0,1033.0,776.0,22.0,1069.0
482.133,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,611.0,1052.0,1030.0,774.0,652.0,1053.0
482.153,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,614.0,1055.0,1034.0,776.0,22.0,1067.0
482.174,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2974,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1054.0,1033.0,777.0,22.0,1068.0
482.194,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1055.0,1034.0,776.0,23.0,1083.0
482.214,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,611.0,1050.0,1029.0,773.0,243.0,1053.0
482.234,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1051.0,1030.0,773.0,22.0,1051.0
482.254,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,610.0,1049.0,1029.0,772.0,22.0,1053.0
482.274,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,615.0,1059.0,1037.0,779.0,142.0,1068.0
482.294,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,611.0,1050.0,1029.0,773.0,337.0,1049.0
482.315,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2975,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,614.0,1058.0,1036.0,779.0,246.0,1057.0
482.335,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2976,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,615.0,1059.0,1037.0,780.0,22.0,1068.0
482.355,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2976,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,616.0,1059.0,1038.0,780.0,22.0,1051.0
482.375,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2976,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1055.0,1035.0,775.0,341.0,1053.0
482.395,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2976,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,775.0,326.0,1054.0
482.415,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2976,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1054.0,1033.0,776.0,22.0,1069.0
482.436,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2976,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1057.0,1035.0,778.0,457.0,1053.0
482.456,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2977,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1057.0,1035.0,778.0,457.0,1053.0
482.476,enemy_integration,patrol,EDGE_AVOID,转后前进仍在暗外圈，重新退离后再转,0,0,1,1,2977,target,IDLE,IDLE,,,0,0,1,0,0,0,0,0,613.0,1054.0,1033.0,776.0,22.0,1067.0
482.496,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2977,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,613.0,1054.0,1033.0,775.0,21.0,1086.0
482.516,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2977,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,612.0,1053.0,1031.0,775.0,22.0,1048.0
482.536,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2977,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,613.0,1054.0,1034.0,777.0,22.0,1053.0
482.556,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2977,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,614.0,1056.0,1035.0,777.0,343.0,1070.0
482.577,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2977,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,611.0,1052.0,1031.0,774.0,22.0,1067.0
482.597,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2977,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,612.0,1053.0,1033.0,776.0,22.0,1068.0
482.617,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,616.0,1061.0,1038.0,781.0,326.0,1069.0
482.637,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,613.0,1056.0,1034.0,777.0,22.0,1069.0
482.657,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,613.0,1054.0,1033.0,776.0,326.0,1069.0
482.677,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,612.0,1053.0,1032.0,775.0,21.0,1072.0
482.698,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,611.0,1051.0,1030.0,773.0,22.0,1052.0
482.718,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,613.0,1055.0,1033.0,777.0,22.0,1068.0
482.738,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2978,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,610.0,1049.0,1028.0,772.0,22.0,1082.0
482.758,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2979,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,618.0,1064.0,1040.0,783.0,22.0,1068.0
482.778,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2979,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,613.0,1056.0,1035.0,778.0,336.0,1070.0
482.798,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2979,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,612.0,1054.0,1033.0,777.0,22.0,1067.0
482.818,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,2979,target,IDLE,IDLE,,left,0,0,1,0,0,0,0,0,610.0,1048.0,1028.0,771.0,110.0,1035.0
